"","Sex","First.Gen","Financial.Aid","Distance","Quaker","Athlete","Legacy","Num.Visits","Num.Virtual","Percent.Click","Interest.Area"
"344","F",0,0,447.209595659808,0,1,0,1,0,0.137931034482759,"Arts"
"345","F",0,1,85.7752823436418,0,0,0,1,1,0.0674157303370786,"SocSci"
"346","M",1,1,63.3973300192266,0,0,0,0,0,0.0235294117647059,"NatSci"
"347","F",0,0,98.0506863346185,0,0,0,0,0,0.0416666666666667,"NatSci"
"348","F",0,0,517.359211367531,0,0,0,1,2,0.210526315789474,"Undecided"
"349","M",1,1,65.4340552446556,0,1,0,0,0,0,"NatSci"
"350","F",0,0,2005.99869431405,0,0,0,0,0,0.0135135135135135,"SocSci"
"351","M",0,1,55.0547883309692,0,0,0,0,0,0.0126582278481013,"NatSci"
"352","F",0,1,127.104924165516,0,1,0,0,0,0.024,"NatSci"
"353","M",1,1,197.584545565411,0,0,0,0,0,0.0390625,"SocSci"
"354","F",0,1,178.32044348504,0,0,0,1,0,0.0857142857142857,"Humanities"
"355","F",0,1,203.172868256542,0,0,0,1,0,0.0542635658914729,"Arts"
"356","F",0,1,122.781573300685,0,1,1,1,0,0,"SocSci"
"357","M",0,1,1068.39610361011,0,0,1,1,0,0.104166666666667,"SocSci"
"358","M",1,1,1831.5334928139,0,1,0,0,1,0,"SocSci"
"359","M",0,1,48.6350889165638,0,0,0,2,0,0.0526315789473684,"Undecided"
"360","F",0,1,195.587082185107,0,0,1,0,0,0.108108108108108,"NatSci"
"361","F",0,1,1057.81843143621,0,1,0,0,0,0,"Humanities"
"362","M",1,1,515.027511141087,0,0,0,0,0,0.0114942528735632,"Undecided"
"363","F",0,0,486.064520416388,0,0,0,0,0,0.0344827586206897,"Humanities"
"364","F",0,1,1869.46100854018,0,1,0,1,0,0.0769230769230769,"NatSci"
"365","M",0,1,506.313086242141,1,1,0,0,0,0.0377358490566038,"SocSci"
"366","F",0,0,334.205402990154,0,1,0,0,0,0.0694444444444444,"SocSci"
"367","F",1,1,411.657795639211,0,1,0,1,0,0.297872340425532,"Inter"
"368","M",1,1,100.381862205632,0,1,0,0,0,0.0666666666666667,"SocSci"
"369","M",0,1,42.4441813763589,0,0,1,2,0,0.0648148148148148,"SocSci"
"370","F",1,0,86.0286521540263,0,0,0,0,0,0,"NatSci"
"371","M",0,1,316.380842403417,0,0,0,0,0,0,"NatSci"
"372","F",0,0,108.053724717678,0,0,0,0,0,0.03125,"SocSci"
"373","M",0,1,1933.02318362374,0,0,0,0,0,0.0666666666666667,"Humanities"
"374","F",0,1,77.0581293990365,0,0,0,0,0,0,"SocSci"
"375","F",0,0,722.85967013675,0,0,0,0,1,0.043956043956044,"Undecided"
"376","F",0,1,784.315256004668,0,0,0,0,0,0.185185185185185,"Inter"
"377","F",0,1,110.345295708383,0,0,0,1,0,0.0810810810810811,"SocSci"
"378","F",0,1,190.526104283264,0,0,0,1,0,0.161290322580645,"Humanities"
"379","M",0,1,178.831466655085,0,1,0,0,0,0,"NatSci"
"380","F",1,1,746.968857711604,0,0,0,1,0,0.151515151515152,"NatSci"
"381","F",1,1,900.979632288496,0,0,0,0,0,0,"SocSci"
"382","F",0,1,67.5824622502778,0,1,0,1,7,0.15,"NatSci"
"383","F",0,1,91.4244847697414,0,1,0,1,0,0,"NatSci"
"384","M",0,0,732.718900771673,0,0,0,0,0,0.0169491525423729,"Humanities"
"385","M",0,1,607.792769989402,0,0,0,1,1,0.0296296296296296,"SocSci"
"386","F",0,1,60.7494177478608,0,0,0,0,0,0,"SocSci"
"387","M",1,0,63.7383232685677,0,1,0,1,0,0.0232558139534884,"NatSci"
"388","M",1,1,39.7935359189545,0,1,0,1,0,0,"NatSci"
"389","F",0,1,165.777098411138,0,0,0,0,2,0.140625,"Inter"
"390","M",1,1,585.348064379898,0,0,0,0,0,0.12,"SocSci"
"391","M",1,0,373.07487827399,0,1,0,0,0,0,"NatSci"
"392","M",0,1,535.111161629526,0,1,0,0,0,0,"NatSci"
"393","M",0,0,194.842078387205,0,0,0,0,0,0.0198019801980198,"Undecided"
"394","F",0,1,248.932836672103,0,1,0,0,3,0.0642857142857143,"NatSci"
"395","M",1,1,381.326703398604,0,1,0,0,0,0,"SocSci"
"396","M",1,1,1038.67464778957,0,0,0,0,0,0,"NatSci"
"397","F",0,1,90.6165901138167,0,0,0,1,0,0.0204081632653061,"NatSci"
"398","M",1,1,400.559035643591,0,0,0,0,0,0,"NatSci"
"399","M",0,0,418.778657825647,0,0,0,0,0,0.133333333333333,"NatSci"
"400","F",0,0,581.697218169385,0,0,0,0,0,0.125,"SocSci"
"401","M",0,1,1929.33128571131,0,0,0,1,0,0.172413793103448,"NatSci"
"402","M",1,1,768.38622549208,0,0,0,1,0,0.1875,"NatSci"
"403","F",0,1,38.1509946194856,0,0,0,0,0,0,"SocSci"
"404","M",1,1,98.0124253975271,0,1,0,0,0,0.0625,"NatSci"
"405","M",0,0,104.964159209664,0,1,0,0,0,0,"NatSci"
"406","M",0,1,1842.94396882935,0,1,0,0,0,0.0652173913043478,"NatSci"
"407","M",0,1,209.750712122415,0,1,0,1,0,0.0196078431372549,"SocSci"
"408","M",0,1,670.296578088203,0,0,1,0,0,0.00884955752212389,"Undecided"
"409","M",0,1,1077.82034630927,0,0,0,0,0,0.0289855072463768,"NatSci"
"410","F",1,1,215.044789734296,0,1,0,0,1,0.0405405405405405,"SocSci"
"411","F",0,1,180.522895476746,0,0,0,0,0,0.0689655172413793,"SocSci"
"412","M",0,1,514.596009812519,0,0,0,0,0,0.037037037037037,"Humanities"
"413","M",0,0,4.04974848096588,1,1,1,1,0,0.0769230769230769,"SocSci"
"414","F",0,1,42.4441813763589,0,0,0,2,0,0.0882352941176471,"SocSci"
"415","M",0,1,232.414672614854,0,1,0,1,0,0,"Undecided"
"416","F",1,1,430.403835514505,0,0,0,0,0,0.2,"NatSci"
"417","F",1,1,40.1606220653819,0,1,0,0,0,0,"NatSci"
"418","M",1,1,1319.52482044078,0,1,0,0,0,0.1,"Arts"
"419","F",0,1,415.9145145764,0,0,0,1,0,0.0555555555555556,"NatSci"
"420","F",0,0,12.4612233657952,0,0,0,2,0,0.0377358490566038,"Humanities"
"421","M",0,1,661.945361460318,0,1,0,1,0,0.0416666666666667,"Humanities"
"422","M",0,1,109.92033177786,0,1,0,1,0,0.0128205128205128,"SocSci"
"423","M",0,0,578.244810592475,0,0,1,0,0,0.0138888888888889,"SocSci"
"424","M",1,1,68.7544366413454,0,1,0,0,0,0,"NatSci"
"425","F",1,1,208.358031528886,0,0,0,0,0,0.0344827586206897,"NatSci"
"426","F",0,1,2.59119636601615,0,0,0,0,0,0.010752688172043,"NatSci"
"427","M",0,1,406.716274371151,0,1,0,0,0,0,"Undecided"
"428","F",0,1,233.26869069306,0,0,1,0,0,0,"NatSci"
"429","F",1,1,171.936322319638,0,1,0,1,0,0.0310077519379845,"NatSci"
"430","F",1,1,208.613328718446,0,0,0,0,0,0.03125,"NatSci"
"431","M",0,1,42.8272028777726,0,1,0,0,0,0.037037037037037,"SocSci"
"432","M",0,1,109.388895572218,0,1,0,1,0,0,"Undecided"
"433","F",1,1,70.8940349184256,0,0,0,0,0,0.00961538461538462,"NatSci"
"434","M",0,0,522.522870977926,0,1,0,1,0,0,"NatSci"
"435","F",0,1,1043.73363576929,0,0,0,0,0,0.0769230769230769,"Humanities"
"436","F",0,1,1847.05224064142,0,0,0,0,3,0.136363636363636,"Undecided"
"437","F",0,1,68.6277237766032,0,0,0,0,0,0,"NatSci"
"438","M",1,1,210.489233973645,0,1,0,1,0,0.0305343511450382,"SocSci"
"439","F",0,0,216.905538583798,0,0,0,1,1,0.0354609929078014,"NatSci"
"440","F",0,1,896.91246780724,0,0,1,0,2,0.17910447761194,"Undecided"
"441","F",0,1,669.25898793933,0,0,0,2,0,0.0833333333333333,"Undecided"
"442","F",1,1,1209.7396645645,0,0,0,0,0,0.0348837209302326,"SocSci"
"443","F",0,1,195.842417089257,0,1,0,1,0,0.243243243243243,"NatSci"
"444","F",0,1,420.097854754959,0,1,0,0,0,0.0571428571428571,"NatSci"
"445","F",0,0,2001.74583458172,0,0,0,0,0,0.0666666666666667,"SocSci"
"446","M",1,1,149.302676596853,0,0,0,0,0,0,"Undecided"
"447","F",1,1,198.370765550882,0,0,0,0,0,0.0454545454545455,"NatSci"
"448","F",1,1,845.034125838678,0,0,0,1,0,0.0434782608695652,"Inter"
"449","M",0,1,1860.84983949865,0,1,0,0,0,0.0714285714285714,"NatSci"
"450","F",0,0,259.304784035974,0,0,0,0,0,0.0263157894736842,"NatSci"
"451","F",1,1,409.480357448692,0,0,0,0,0,0.0714285714285714,"NatSci"
"452","M",1,1,45.6127792802784,0,1,0,0,0,0.133333333333333,"Undecided"
"453","M",0,1,425.76358963734,0,1,0,1,0,0.189655172413793,"SocSci"
"454","F",1,1,1060.87702730953,0,0,0,0,0,0,"SocSci"
"455","F",0,1,98.9207786116167,0,0,0,2,0,0.275862068965517,"Inter"
"456","M",1,1,139.279485749319,0,1,0,0,0,0,"Undecided"
"457","F",1,1,96.7750250556474,0,0,0,0,0,0.0103092783505155,"NatSci"
"458","F",1,1,922.785149427458,0,0,0,0,0,0.0555555555555556,"NatSci"
"459","F",0,0,80.0247955062659,0,0,0,0,0,0,"Undecided"
"460","F",1,1,65.3546528614492,0,0,0,0,0,0,"Inter"
"461","F",0,1,69.203393308857,0,0,0,0,0,0.0754716981132075,"NatSci"
"462","F",0,1,59.7540667382274,0,0,0,0,0,0.0606060606060606,"SocSci"
"463","F",0,1,254.467439642499,0,0,0,0,0,0.0540540540540541,"Undecided"
"464","M",0,1,522.681212497778,0,1,0,0,0,0.046875,"SocSci"
"465","F",0,1,205.344536228877,0,1,0,0,0,0.0108695652173913,"SocSci"
"466","M",0,1,24.6497982986542,0,1,0,0,0,0.09375,"NatSci"
"467","F",0,1,65.1904208668606,0,0,0,3,0,0.181818181818182,"NatSci"
"468","F",0,1,2009.66282696026,0,0,0,0,0,0.0833333333333333,"SocSci"
"469","M",0,0,528.446532971748,0,0,0,0,0,0.130434782608696,"SocSci"
"470","F",0,0,135.461035559929,0,1,0,0,0,0,"SocSci"
"471","M",0,1,92.9938866905593,0,0,0,0,0,0,"NatSci"
"472","F",0,1,171.295750986292,0,1,0,1,0,0.0163934426229508,"NatSci"
"473","M",0,1,301.732828286765,0,0,0,1,0,0.0568181818181818,"Arts"
"474","M",0,1,227.372247652367,0,1,0,1,0,0,"SocSci"
"475","F",0,1,426.663803017088,0,1,0,0,0,0.04,"SocSci"
"476","M",0,0,414.053735366531,0,0,0,0,0,0.222222222222222,"SocSci"
"477","F",1,1,196.669315672046,0,0,0,0,0,0.1,"NatSci"
"478","M",0,0,64.4802576267956,0,1,0,0,0,0,"SocSci"
"479","F",0,1,79.0672240828851,0,1,0,0,0,0.0412371134020619,"NatSci"
"480","M",0,1,223.617095116505,0,0,0,0,0,0.0481927710843374,"NatSci"
"481","F",0,1,673.214399799101,0,0,0,0,1,0.072463768115942,"Inter"
"482","F",0,1,55.2921749596407,0,0,0,0,0,0.0161290322580645,"Humanities"
"483","M",0,1,179.945325409074,0,1,0,1,0,0.214285714285714,"Undecided"
"484","F",0,1,800.125415139018,0,1,0,1,0,0.0638297872340425,"NatSci"
"485","M",1,1,0.738222690758387,0,0,0,1,0,0.12621359223301,"Undecided"
"486","F",0,1,0.49728524080996,0,0,0,0,2,0.0927152317880795,"Arts"
"487","M",0,1,73.4595236519884,0,1,0,0,0,0,"NatSci"
"488","F",0,1,1976.72248265815,0,0,0,0,0,0.0357142857142857,"NatSci"
"489","F",1,1,65.41846723358,0,1,0,1,0,0.184210526315789,"NatSci"
"490","M",0,1,264.08401447057,0,1,0,0,0,0.0181818181818182,"SocSci"
"491","F",0,1,209.757160539128,0,0,0,1,0,0.0714285714285714,"SocSci"
"492","M",0,1,1572.00216580714,0,0,0,0,0,0,"NatSci"
"493","F",0,1,991.0399233853,0,0,0,1,1,0.0287769784172662,"NatSci"
"494","M",1,1,34.7524411121631,0,1,0,0,0,0.0666666666666667,"SocSci"
"495","F",0,1,1423.43389587077,0,1,0,0,0,0,"Humanities"
"496","M",0,1,78.7732178111653,0,1,0,0,0,0,"SocSci"
"497","F",0,1,31.8407832281859,0,0,0,0,0,0.027027027027027,"Arts"
"498","M",0,1,35.5094610708489,0,0,0,1,0,0.024390243902439,"SocSci"
"499","F",0,0,5.61686753765942,0,0,0,1,0,0.00709219858156028,"NatSci"
"500","M",1,1,105.73030142338,0,1,0,2,0,0.166666666666667,"Undecided"
"501","F",0,1,73.501055720492,0,1,0,1,0,0.0521739130434783,"SocSci"
"502","M",1,1,798.159504908494,0,1,0,1,0,0.0131578947368421,"NatSci"
"503","F",1,1,909.804202781066,0,0,0,0,0,0.0967741935483871,"SocSci"
"504","F",0,0,459.701953356434,1,0,0,0,0,0.05,"Humanities"
"505","F",0,1,306.3259375143,0,0,0,1,0,0.0694444444444444,"SocSci"
"506","F",0,1,600.219579708388,0,0,0,0,0,0.142857142857143,"Arts"
"507","F",0,1,147.981002467231,0,0,0,0,0,0.0714285714285714,"SocSci"
"508","M",0,1,843.374407822789,0,1,0,0,0,0,"Arts"
"509","F",1,1,51.8662824629257,0,0,0,0,0,0.0588235294117647,"Arts"
"510","M",0,1,113.216672088214,0,0,0,2,1,0.0679012345679012,"SocSci"
"511","M",0,1,407.404622728442,0,1,0,0,0,0.133333333333333,"NatSci"
"512","F",0,1,38.2611395578293,0,1,0,1,0,0.171052631578947,"NatSci"
"513","M",0,1,1998.6357435706,0,1,0,1,0,0.111111111111111,"SocSci"
"514","F",0,1,114.322346256674,0,1,0,1,0,0.102564102564103,"Inter"
"515","M",0,1,549.4439156356,0,1,0,0,0,0.129032258064516,"NatSci"
"516","M",0,1,208.249296170881,0,1,0,0,0,0,"NatSci"
"517","F",0,1,39.9156498529063,0,0,0,0,0,0,"NatSci"
"518","F",0,1,210.150514198817,1,0,0,0,0,0.0149253731343284,"NatSci"
"519","F",1,1,912.918111910572,0,1,0,1,0,0.105263157894737,"Undecided"
"520","F",0,0,165.975558286452,0,0,0,2,0,0.0892857142857143,"SocSci"
"521","F",0,1,107.980034757894,0,0,0,0,0,0.0212765957446809,"NatSci"
"522","F",1,1,99.9058308455704,0,0,0,0,0,0,"Humanities"
"523","M",1,1,720.146449156667,0,0,0,0,0,0.0810810810810811,"Humanities"
"524","M",0,1,63.8997218849443,0,1,0,1,0,0,"SocSci"
"525","M",0,1,430.07385684129,0,1,0,1,0,0.0666666666666667,"NatSci"
"526","F",0,1,1945.63652080841,0,0,0,0,1,0.12280701754386,"NatSci"
"527","M",0,1,71.5841490227527,0,1,0,0,0,0,"Undecided"
"528","M",0,1,78.8727905317983,0,1,0,1,0,0,"Arts"
"529","F",0,1,1953.00474518754,0,1,0,1,0,0.0555555555555556,"SocSci"
"530","M",1,1,202.163170263211,0,0,0,0,0,0.0434782608695652,"NatSci"
"531","F",0,1,63.7547644795886,0,0,0,0,0,0,"SocSci"
"532","M",1,1,442.884384477535,0,1,0,1,0,0.0434782608695652,"Inter"
"533","F",0,1,621.419766223729,0,0,0,2,0,0.22,"SocSci"
"534","M",0,1,107.499945278358,0,0,0,0,0,0.0491803278688525,"NatSci"
"535","F",0,1,544.674476145069,0,0,0,0,0,0.0350877192982456,"Inter"
"536","M",1,1,587.182113759279,0,0,0,0,0,0.0333333333333333,"NatSci"
"537","F",0,1,420.014061994517,0,0,0,0,0,0.0909090909090909,"NatSci"
"538","M",0,1,69.5906112244344,0,0,0,0,0,0.0123456790123457,"SocSci"
"539","M",0,1,178.950503464513,0,1,0,0,0,0,"Undecided"
"540","F",0,1,644.764198523458,0,1,0,0,0,0.0235294117647059,"SocSci"
"541","F",0,1,441.681597014919,0,1,0,1,0,0.0952380952380952,"SocSci"
"542","F",0,1,57.8148257456097,0,1,0,1,0,0.024390243902439,"NatSci"
"543","F",0,1,817.791133801217,0,0,0,0,0,0.0769230769230769,"NatSci"
"544","F",0,1,111.167124005767,0,1,0,0,0,0.140350877192982,"Undecided"
"545","F",0,0,202.48170937572,0,0,1,0,0,0.02,"SocSci"
"546","F",0,1,874.910970273752,1,0,1,1,0,0.228571428571429,"Arts"
"547","F",0,1,55.2426540637875,0,0,0,0,0,0.0615384615384615,"NatSci"
"548","F",1,1,54.692054746292,0,1,0,2,0,0.0408163265306122,"Inter"
"549","F",0,1,1941.68672358027,0,1,1,3,0,0.184782608695652,"SocSci"
"550","F",1,1,117.497816842301,0,0,0,1,0,0.0232558139534884,"NatSci"
"551","F",0,1,124.135732594653,0,0,0,0,0,0,"NatSci"
"552","F",0,1,82.6646927286288,0,0,0,0,0,0.0285714285714286,"Inter"
"553","M",0,1,136.24536269435,0,1,0,2,0,0.015625,"SocSci"
"554","M",0,1,2.05809002540791,1,0,1,1,0,0.0526315789473684,"Humanities"
"555","F",1,1,244.3117760492,0,0,0,0,0,0.0857142857142857,"NatSci"
"556","F",1,1,61.8491679925415,0,1,0,1,0,0.0136986301369863,"NatSci"
"557","F",0,1,110.09706392559,0,0,0,0,0,0.0087719298245614,"SocSci"
"558","M",1,1,279.763416119331,0,1,0,1,1,0.036144578313253,"Undecided"
"559","M",0,0,57.598444272433,0,1,0,0,0,0.0333333333333333,"NatSci"
"560","M",0,1,476.245251899802,0,0,1,1,0,0.2,"SocSci"
"561","F",1,1,1883.63652241485,0,0,0,0,0,0.0350877192982456,"Inter"
"562","F",1,1,123.06467831537,0,1,0,0,0,0.0384615384615385,"SocSci"
"563","F",0,1,1846.55345179353,0,0,0,0,0,0.0118343195266272,"NatSci"
"564","F",0,1,102.478693652609,0,0,0,0,0,0,"NatSci"
"565","F",0,0,322.157111982434,0,0,0,1,0,0.0909090909090909,"SocSci"
"566","F",0,1,999.810081153798,0,1,0,0,0,0.1,"NatSci"
"567","F",0,1,334.473907683194,0,1,0,0,0,0.0303030303030303,"NatSci"
"568","M",0,1,425.130137759721,0,0,0,0,0,0.027027027027027,"Arts"
"569","F",0,1,86.6664153601288,0,1,0,0,0,0.0363636363636364,"Undecided"
"570","M",1,1,1209.28640623618,0,0,0,0,0,0.0357142857142857,"Undecided"
"571","F",0,1,556.20667570106,0,0,0,0,0,0.0487804878048781,"SocSci"
"572","F",1,1,2008.83931745244,0,0,0,0,0,0.95,"NatSci"
"573","M",0,1,111.893660221491,0,1,0,1,0,0.0277777777777778,"SocSci"
"574","F",0,1,58.3897458434628,0,0,0,1,0,0.0526315789473684,"SocSci"
"575","F",0,1,1497.60847746105,0,1,0,0,0,0.134615384615385,"Inter"
"576","F",0,1,551.481314216807,0,0,0,1,0,0.0178571428571429,"SocSci"
"577","M",0,1,451.798646897484,0,1,0,1,0,0.037037037037037,"Undecided"
"578","F",1,0,1852.75391528975,0,1,0,1,0,0.0487804878048781,"Undecided"
"579","F",0,1,1053.97877950168,0,1,0,1,0,0.0256410256410256,"Inter"
"580","M",0,1,231.935624381625,0,1,0,0,0,0.0277777777777778,"Undecided"
"581","F",0,1,61.1864852804849,0,1,0,0,0,0.00613496932515337,"NatSci"
"582","F",1,1,199.553516477836,0,0,0,0,0,0.0930232558139535,"Undecided"
"583","M",0,0,2003.28208816843,0,1,0,0,0,0.13953488372093,"SocSci"
"584","M",0,1,914.203371713894,0,1,0,1,0,0,"NatSci"
"585","M",1,1,197.132341009533,0,1,0,0,0,0.0232558139534884,"Undecided"
"586","M",0,1,68.7837615124986,0,1,0,1,0,0,"NatSci"
"587","F",1,1,43.347569464247,0,0,0,0,0,0.0480769230769231,"Arts"
"588","F",0,1,963.384085799266,0,1,0,1,0,0.166666666666667,"SocSci"
"589","F",1,1,553.869142259188,0,0,0,0,0,0.125,"SocSci"
"590","M",0,1,72.1152096435561,0,1,0,1,0,0.0714285714285714,"SocSci"
"591","M",1,1,209.174832453932,0,1,0,1,0,0.0161290322580645,"SocSci"
"592","F",1,1,112.479435876988,0,0,0,0,0,0,"NatSci"
"593","F",1,1,120.830159507027,0,1,0,0,0,0,"NatSci"
"594","F",1,1,179.294477896336,0,0,0,0,0,0.0869565217391304,"Arts"
"595","F",0,1,643.468733239879,0,0,0,0,0,0.125,"SocSci"
"596","F",0,0,838.806703716708,0,1,0,0,0,0.0625,"NatSci"
"597","M",1,1,72.9701449539183,0,0,0,0,0,0.173913043478261,"NatSci"
"598","F",0,1,65.1079538765712,0,0,0,0,0,0.0256410256410256,"NatSci"
"599","F",1,1,40.9600033503677,0,0,0,1,0,0.116504854368932,"Inter"
"600","F",0,1,202.096755487884,0,1,0,0,0,0.08,"Undecided"
"601","F",1,1,234.573697534107,0,0,0,0,0,0.043956043956044,"Undecided"
"602","F",0,1,1885.70576287043,0,1,0,0,0,0.0227272727272727,"SocSci"
"603","F",0,1,602.443044790649,0,1,0,0,1,0.0483870967741935,"NatSci"
"604","M",1,1,585.10067162937,0,0,0,1,0,0.0666666666666667,"Undecided"
"605","F",0,1,1655.29911747029,0,0,0,1,0,0.225806451612903,"NatSci"
"606","M",0,0,226.981077114477,0,1,0,1,0,0,"NatSci"
"607","M",0,0,272.395261097063,0,1,0,0,0,0,"SocSci"
"608","M",0,0,40.4454722155651,0,1,0,0,0,0.0119047619047619,"Undecided"
"609","M",0,1,1035.92291359395,0,1,0,0,0,0.0333333333333333,"NatSci"
"610","F",1,1,1039.28675261891,0,0,0,0,0,0,"NatSci"
"611","F",0,0,81.5859489161438,0,0,0,1,0,0.0315789473684211,"Inter"
"612","F",1,1,196.988207425134,0,0,0,0,0,0.0344827586206897,"SocSci"
"613","F",1,1,584.528873365925,0,0,0,1,0,0.230769230769231,"SocSci"
"614","F",0,0,135.047548083179,0,0,0,0,0,0,"NatSci"
"615","M",0,1,260.53018688959,0,1,0,0,0,0,"NatSci"
"616","F",0,1,44.6043132343606,0,1,0,1,0,0.0666666666666667,"SocSci"
"617","F",1,1,1.55420403713696,0,0,0,1,0,0.0298507462686567,"SocSci"
"618","F",1,1,523.680904849146,0,1,0,0,0,0,"Humanities"
"619","M",0,1,45.1854195009848,0,0,0,0,0,0,"Inter"
"620","M",0,1,23.4867468714428,0,1,0,1,0,0.0666666666666667,"NatSci"
"621","M",0,1,426.621277883962,0,0,0,0,0,0.0161290322580645,"SocSci"
"622","F",0,1,905.290711162135,0,1,0,0,0,0.025,"SocSci"
"623","F",0,1,409.128985742097,0,0,0,0,0,0.028169014084507,"NatSci"
"624","F",0,1,51.1267806657356,0,1,0,1,0,0.173333333333333,"SocSci"
"625","F",0,1,1951.75282604379,0,1,0,2,0,0.222222222222222,"NatSci"
"626","F",1,1,0.313707109456528,0,0,0,0,1,0.0655737704918033,"SocSci"
"627","F",0,1,193.618990032146,1,0,0,1,3,0.288135593220339,"Undecided"
"628","M",1,1,208.152539500194,0,1,0,1,0,0.00757575757575758,"SocSci"
"629","M",0,1,443.919412966649,0,0,0,0,0,0.12,"Humanities"
"630","F",1,1,1928.98820924711,0,1,0,1,0,0.133333333333333,"NatSci"
"631","F",0,1,206.586064561863,0,0,1,1,0,0.0625,"Undecided"
"632","M",0,1,581.617741320461,0,0,0,0,0,0.0153846153846154,"SocSci"
"633","F",1,1,40.4390961951232,0,0,0,1,0,0.0333333333333333,"Inter"
"634","M",0,1,195.608849321331,0,0,0,1,0,0.166666666666667,"NatSci"
"635","F",1,1,908.289538487872,0,0,0,0,0,0.0357142857142857,"Undecided"
"636","F",1,1,28.5052528886906,0,0,0,0,0,0.051948051948052,"Arts"
"637","M",1,0,100.490375023527,0,1,0,0,0,0,"Undecided"
"638","F",1,1,39.8326062438099,0,0,0,0,0,0.00684931506849315,"SocSci"
"639","M",0,1,206.456711824727,0,0,0,1,0,0.217391304347826,"SocSci"
"640","F",1,1,373.71014828032,0,1,0,0,0,0.0298507462686567,"NatSci"
"641","M",0,1,427.753057828878,0,1,0,1,0,0.05,"SocSci"
"642","M",1,1,107.015697016938,0,1,0,2,0,0.0140845070422535,"Undecided"
"643","F",1,1,28.8958866104036,0,1,0,0,0,0,"SocSci"
"644","F",1,1,69.1911327272186,0,0,0,0,0,0,"Undecided"
"645","M",0,1,979.425261635827,0,1,0,0,0,0.025,"Undecided"
"646","M",0,1,652.297192155452,0,1,0,0,0,0.0666666666666667,"SocSci"
"647","F",1,1,1863.57876828404,0,0,0,0,0,0.0588235294117647,"SocSci"
"648","F",0,1,80.999301859986,0,1,0,1,0,0.0677966101694915,"Undecided"
"649","F",0,1,146.439264323864,0,0,1,2,0,0.00884955752212389,"Arts"
"650","M",0,1,398.980961163821,0,0,1,0,1,0.0170940170940171,"SocSci"
"651","M",0,1,515.579745297633,0,1,0,1,0,0.21875,"NatSci"
"652","M",1,1,1202.90567523345,0,0,0,0,0,0.0246913580246914,"SocSci"
"653","M",0,0,185.397396292587,0,0,0,1,0,0.0505050505050505,"SocSci"
"654","M",0,1,1955.02528442143,0,0,0,0,2,0.13953488372093,"SocSci"
"655","M",0,1,249.622223089345,0,1,0,0,0,0,"NatSci"
"656","F",0,0,178.159362967701,0,0,0,0,0,0.0392156862745098,"NatSci"
"657","M",1,1,1315.99711670845,0,1,0,0,0,0.0625,"SocSci"
"658","F",0,1,808.060120422447,0,1,0,0,0,0.0405405405405405,"NatSci"
"659","F",0,1,721.225128400987,0,0,0,1,0,0.258064516129032,"Arts"
"660","M",1,1,69.4344616277447,0,1,0,1,0,0,"SocSci"
"661","F",0,1,986.619406297775,0,0,1,1,0,0.147058823529412,"NatSci"
"662","F",0,0,915.514964051252,0,0,0,1,5,0.0955882352941176,"NatSci"
"663","F",0,1,211.399884522551,0,1,0,0,0,0,"NatSci"
"664","F",0,1,19.7169076843472,1,0,0,0,0,0.0357142857142857,"Inter"
"665","F",1,1,1205.72053244422,0,0,0,0,0,0.0210526315789474,"Arts"
"666","F",0,1,39.7694386292169,0,1,1,0,0,0,"NatSci"
"667","F",1,1,1.62366484539745,0,0,0,1,0,0.142857142857143,"SocSci"
"668","M",0,1,529.842705022583,0,0,0,1,0,0.208333333333333,"SocSci"
"669","M",0,1,119.297163490647,0,0,0,1,0,0.0740740740740741,"SocSci"
"670","M",0,1,421.14511296227,0,1,1,1,0,0.0476190476190476,"NatSci"
"671","F",0,1,258.671548003151,0,0,0,0,0,0,"Undecided"
"672","M",0,1,197.570500857171,0,1,0,0,0,0,"SocSci"
"673","M",0,1,65.5407308253075,0,1,0,1,0,0.0909090909090909,"SocSci"
"674","F",1,1,1853.65403407778,0,0,0,0,3,0.145631067961165,"Undecided"
"675","F",0,0,121.457262740961,0,1,0,1,0,0,"NatSci"
"676","F",0,1,1233.98294398692,0,0,0,0,0,0.025,"SocSci"
"677","F",0,1,1870.0950140448,0,1,0,0,1,0.0181818181818182,"NatSci"
"678","M",0,1,40.2437317178773,0,1,0,1,0,0.0825688073394495,"NatSci"
"679","M",0,1,201.717103088718,0,0,0,0,0,0.0425531914893617,"SocSci"
"680","F",0,1,96.5567048564146,0,1,0,3,0,0.0823529411764706,"SocSci"
"681","M",0,0,195.07621375345,0,0,0,1,0,0.178571428571429,"NatSci"
"682","F",0,1,242.93377381425,0,1,0,1,0,0.307692307692308,"NatSci"
"683","F",0,1,458.036396569032,0,0,0,0,0,0,"Undecided"
"684","M",0,1,76.3620747568127,0,1,0,1,0,0.0425531914893617,"Undecided"
"685","M",0,1,110.139478669893,0,0,0,2,0,0,"Humanities"
"686","F",0,1,168.233285085922,0,1,0,1,0,0.0425531914893617,"SocSci"
"687","F",0,1,97.5035134111193,0,0,0,2,0,0.15,"Humanities"
"688","M",0,1,63.0272002673972,0,1,0,0,0,0.0769230769230769,"NatSci"
